text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @theRealYLH: I can’t believe I am going to tweet this. But I for one am glad that we have a fighter like @ImranKhanPTI at the helm. I se…,FALSE,0,NA,11/24/2018 16:17,FALSE,NA,1.06637E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",mubbashar_h,107,TRUE,FALSE,NA,NA
"RT @YaSiR___kHaN: PM Imran Khan have won our hearts: Sikhs reaction on Kartarpur Border Opening. 

Pm Imran Khan is doing alot for humanity…",FALSE,0,NA,11/24/2018 16:17,FALSE,NA,1.06637E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mahrukh_Irshad,9,TRUE,FALSE,NA,NA
"Kartarpur corridor: Citing Berlin Wall, PM Modi holds out promise of pilgrims’ progress
https://t.co/wwE7jeH9Pq https://t.co/d18yuhsCIz",FALSE,0,NA,11/24/2018 16:16,FALSE,NA,1.06637E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Prakash4BJP,0,FALSE,FALSE,NA,NA
"RT @BefourMaryam: There are so many people wishing ill upon imran Khan no matter what he does, please do pray for him and his well being. A…",FALSE,0,NA,11/24/2018 16:16,FALSE,NA,1.06637E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KaynatArifPTI,2,TRUE,FALSE,NA,NA
RT @MISS_PAKISTAN47: PLEASE DON'T COME AROUND MY PROFILE SAYING HATEFUL THINGS ABOUT IMRAN KHAN!!! IT WAS NAWAZ SHARIF WHO SCREWED UP PAKIS…,FALSE,0,NA,11/24/2018 16:16,FALSE,NA,1.06637E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AayatKh42331038,2,TRUE,FALSE,NA,NA
RT @tariqasif: The trust on current government by overseas Pakistanis are far more than ever before. We believe this government under the l…,FALSE,0,NA,11/24/2018 16:16,FALSE,NA,1.06637E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AamirJadoon14,38,TRUE,FALSE,NA,NA
"RT @MehrTarar: And Khadim Hussain Rizvi is arrested.

Yes, I trusted the Imran Khan government to do the right thing, and I wasn't wrong.",FALSE,0,NA,11/24/2018 16:16,FALSE,NA,1.06637E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Arslan7X1,276,TRUE,FALSE,NA,NA
RT @amnajabeen11: We all are thankful to the PM Imran khan. Good strategy so far. #NationThanksTheState https://t.co/rPTFUh4vN5,FALSE,0,NA,11/24/2018 16:16,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RuhidaPK,23,TRUE,FALSE,NA,NA
"RT @jahan_virk: Dear liberals and yellow journalists,,,
This is what Imran Khan says a month ago,
""Riyasat say matt takrana""
Khadim Hussain…",FALSE,0,NA,11/24/2018 16:16,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RuhidaPK,32,TRUE,FALSE,NA,NA
RT @gulf_news: Look: Pakistan PM Imran Khan orders tents for the homeless https://t.co/zGzh0uOblA,FALSE,0,NA,11/24/2018 16:16,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",umerfarooq9,188,TRUE,FALSE,NA,NA
"RT @shahzadkhanmis1: They are looking for an NRO,
“Do whatever you want but you won’t get an NRO.”
Imran Khan 
#NRO_<U+0646><U+06C1><U+06CC><U+06BA>_<U+0645><U+0644><U+06D2>_<U+06AF><U+0627> https://t.c…",FALSE,0,NA,11/24/2018 16:16,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Saeedhu28917272,47,TRUE,FALSE,NA,NA
"RT @oabbasi64: #NRO_<U+0646><U+06C1><U+06CC><U+06BA>_<U+0645><U+0644><U+06D2>_<U+06AF><U+0627>
Promising that all corrupt leaders will go to jail,Pakistani PM Imran Khan has said that no politicians and…",FALSE,0,NA,11/24/2018 16:15,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Saeedhu28917272,20,TRUE,FALSE,NA,NA
RT @BajiPlease: Another political blunder by Imran Khan. Economy is crippled and he is worried about cold - Talat Hussain https://t.co/uTAS…,FALSE,0,NA,11/24/2018 16:15,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mmohsin85,360,TRUE,FALSE,NA,NA
"RT @MehrTarar: Aasia bibi released.
Khadim Hussain Rizvi arrested. 

Thank you, Prime Minister Imran Khan",FALSE,0,NA,11/24/2018 16:15,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",UmerFar34835393,887,TRUE,FALSE,NA,NA
"RT @iUsmanaliii: 1) Three generations of ppp
2) 100 days of Imran Khan https://t.co/pNybUluQT5",FALSE,0,NA,11/24/2018 16:15,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HaAhmedzai,80,TRUE,FALSE,NA,NA
"RT @iUsmanaliii: 1) Three generations of ppp
2) 100 days of Imran Khan https://t.co/pNybUluQT5",FALSE,0,NA,11/24/2018 16:15,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mohtashim02,80,TRUE,FALSE,NA,NA
RT @gulf_news: Look: Pakistan PM Imran Khan orders tents for the homeless https://t.co/zGzh0uOblA,FALSE,0,NA,11/24/2018 16:15,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MustajabGhani,188,TRUE,FALSE,NA,NA
"RT @abdevillierlove: Will not give NRO to opposition, says Fawad Chaudhry. Prime Minister Imran Khan will never provide a National Reconcil…",FALSE,0,NA,11/24/2018 16:15,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Saeedhu28917272,33,TRUE,FALSE,NA,NA
RT @PTIofficial: Fame due to material wealth is short-lived; respect earned by investing time &amp; resources for human development lasts forev…,FALSE,0,NA,11/24/2018 16:15,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",UmerFar34835393,147,TRUE,FALSE,NA,NA
RT @MISS_PAKISTAN47: PLEASE DON'T COME AROUND MY PROFILE SAYING HATEFUL THINGS ABOUT IMRAN KHAN!!! IT WAS NAWAZ SHARIF WHO SCREWED UP PAKIS…,FALSE,0,NA,11/24/2018 16:14,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IjazRajai,2,TRUE,FALSE,NA,NA
"RT @MehrTarar: Aasia bibi released.
Khadim Hussain Rizvi arrested. 

Thank you, Prime Minister Imran Khan",FALSE,0,NA,11/24/2018 16:14,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CrazyAfridian10,887,TRUE,FALSE,NA,NA
"RT @MyNation: In an exclusive interview to MyNation's Editor-in-Chief @abhijitmajumder and Sr. Asst. Editor @ajitkdubey, #Army Chief #Gener…",FALSE,0,NA,11/24/2018 16:14,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ram35hNair,16,TRUE,FALSE,NA,NA
"RT @MehrTarar: Yes, I knew yesterday about crackdown on TLP and arrest of Khadim Hussain Rizvi. 

I hear things and I smile  and remain sil…",FALSE,0,NA,11/24/2018 16:14,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Umair_Waince,746,TRUE,FALSE,NA,NA
RT @smasood801: Imran Khan finally bowls out corrupt politicians #NRO_<U+0646><U+06C1><U+06CC><U+06BA>_<U+0645><U+0644><U+06D2>_<U+06AF><U+0627> https://t.co/Nyio6vgVyM,FALSE,0,NA,11/24/2018 16:14,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Saeedhu28917272,26,TRUE,FALSE,NA,NA
"Now Playing Twin N Twice, Imran Khan - Zina #twinntwice, #imrankhan https://t.co/rtglnJ9gdz",FALSE,0,NA,11/24/2018 16:14,FALSE,NA,1.06636E+18,NA,"<a href=""http://www.bbc.co.uk/radio"" rel=""nofollow"">BBC Asian Network Music Bot</a>",BBCANMusicBot,0,FALSE,FALSE,NA,NA
RT @theRealYLH: No one should get an NRO who is corrupt be it a civilian or military or be it a Mullah or be it Imran Khan’s own sister if…,FALSE,0,NA,11/24/2018 16:14,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Saeedhu28917272,50,TRUE,FALSE,NA,NA
"RT @YaSiR___kHaN: PM Imran Khan have won our hearts: Sikhs reaction on Kartarpur Border Opening. 

Pm Imran Khan is doing alot for humanity…",FALSE,0,NA,11/24/2018 16:14,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Amna_Emaan,9,TRUE,FALSE,NA,NA
"RT @smasood801: Imran Khan has finally succeeded to ""bring change"" in Pakistan by becoming the 22nd Prime Minister after bowling out what h…",FALSE,0,NA,11/24/2018 16:14,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Saeedhu28917272,43,TRUE,FALSE,NA,NA
RT @YaSiR___kHaN: Two sisters meet their separated brother on Baba Guru Nanak's birthday. This is best example of humanity and its credit g…,FALSE,0,NA,11/24/2018 16:14,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",khokharr777,31,TRUE,FALSE,NA,NA
Tents were placed as temporary shelters for homeless people sleeping on footpaths last night in Lahore. And people… https://t.co/qvy8LxY8oo,FALSE,1,NA,11/24/2018 16:14,TRUE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheHoodieGirrl,0,FALSE,FALSE,NA,NA
PLEASE DON'T COME AROUND MY PROFILE SAYING HATEFUL THINGS ABOUT IMRAN KHAN!!! IT WAS NAWAZ SHARIF WHO SCREWED UP PA… https://t.co/2YBF0dtrr2,FALSE,2,NA,11/24/2018 16:13,TRUE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MISS_PAKISTAN47,2,FALSE,FALSE,NA,NA
"RT @YaSiR___kHaN: PM Imran Khan have won our hearts: Sikhs reaction on Kartarpur Border Opening. 

Pm Imran Khan is doing alot for humanity…",FALSE,0,NA,11/24/2018 16:13,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",khokharr777,9,TRUE,FALSE,NA,NA
"RT @ImaanAfridiPK: ""No corrupt person will get NRO""
-Prime Minister Imran Khan

#NRO_<U+0646><U+06C1><U+06CC><U+06BA>_<U+0645><U+0644><U+06D2>_<U+06AF><U+0627>",FALSE,0,NA,11/24/2018 16:13,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",spookytooth69,58,TRUE,FALSE,NA,NA
"Kartarpur corridor: Citing Berlin Wall, PM Modi holds out promise of pilgrims’ progress
https://t.co/XDUc8Nx8nk

vi… https://t.co/qJCXSP6l9V",FALSE,0,NA,11/24/2018 16:13,TRUE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",smkamatchi,0,FALSE,FALSE,NA,NA
RT @smasood801: #NRO_<U+0646><U+06C1><U+06CC><U+06BA>_<U+0645><U+0644><U+06D2>_<U+06AF><U+0627> Imran khan shows his strictness towards corrupt former ruling elites on every event and every speech. This…,FALSE,0,NA,11/24/2018 16:13,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Saeedhu28917272,67,TRUE,FALSE,NA,NA
RT @SorayaAziz: I'm sorry but those criticising Imran Khan's initiative of temporary shelter arrangements for the homeless while permanent…,FALSE,0,NA,11/24/2018 16:13,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kkkiran8,15,TRUE,FALSE,NA,NA
"RT @WalidIqbalPTI: Alhamdolillah: I have today received from ECP my notification as Senator, issued on the eve of the sacred day of Eid Mil…",FALSE,0,NA,11/24/2018 16:13,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmjadQuraishi,601,TRUE,FALSE,NA,NA
"Want to appreciate our proud ""Pak Army"" and Imran Khan who r actually well wishers of pskistan in present scenerio!",FALSE,0,NA,11/24/2018 16:13,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SaqibSardar13,0,FALSE,FALSE,NA,NA
"RT @IkTeam5: Yes, I trusted the Imran Khan government to do the right thing, and I wasn't wrong.
#NationThanksTheState https://t.co/eLB6MU1…",FALSE,0,NA,11/24/2018 16:13,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RuhidaPK,11,TRUE,FALSE,NA,NA
Naya Pakistan Housing Program: PM Imran Khan unhappy over Task Force’s performance | 24 Nov | 92News… https://t.co/zJabephtaB,FALSE,0,NA,11/24/2018 16:13,TRUE,NA,1.06636E+18,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",eroznama,0,FALSE,FALSE,NA,NA
"RT @AliFaraz15: Everyone should listen carefully, No NRO for anyone, We are not afraid of anyone, will hold everyone accountable - PM Imran…",FALSE,0,NA,11/24/2018 16:12,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Saeedhu28917272,46,TRUE,FALSE,NA,NA
"RT @tariqasif: The reputation of Pakistan is improving day by day.
This is all because of PTI Government's initiative and the leadership of…",FALSE,0,NA,11/24/2018 16:12,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RuhidaPK,9,TRUE,FALSE,NA,NA
"RT @shehlaruby: #NationThanksTheState
Thanks PM Imran Khan <U+0001F495><U+0001F49A><U+0001F1F5><U+0001F1F0><U+0001F49A><U+0001F495> https://t.co/cGfGHRs5Bg",FALSE,0,NA,11/24/2018 16:12,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RuhidaPK,17,TRUE,FALSE,NA,NA
"RT @YaSiR___kHaN: PM Imran Khan have won our hearts: Sikhs reaction on Kartarpur Border Opening. 

Pm Imran Khan is doing alot for humanity…",FALSE,0,NA,11/24/2018 16:12,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SalahuddinTano1,9,TRUE,FALSE,NA,NA
RT @SyedaZahraKamil: Supreme Court lawyer Zafar Kalonaria threatened Aneel Musarrat in Manchester: ‘Imran khan became PM only bcz of Saqib…,FALSE,0,NA,11/24/2018 16:12,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",razaalimurtaza2,56,TRUE,FALSE,NA,NA
"Kartarpur corridor: Citing Berlin Wall, PM Modi holds out promise of pilgrims’ progress
https://t.co/VnXp6c2Eel https://t.co/t8N3rxsBTE",FALSE,0,NA,11/24/2018 16:12,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Devil2618,0,FALSE,FALSE,NA,NA
"@gabeeno You couldn't raise a single penny, why you never thought about it, till Imran Khan actually did it.
You're… https://t.co/2gQ42MwcNW",FALSE,0,gabeeno,11/24/2018 16:12,TRUE,1.06626E+18,1.06636E+18,207925910,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",usman_maroof,0,FALSE,FALSE,NA,NA
"RT @YaSiR___kHaN: PM Imran Khan have won our hearts: Sikhs reaction on Kartarpur Border Opening. 

Pm Imran Khan is doing alot for humanity…",FALSE,0,NA,11/24/2018 16:11,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Adnan_Shahzad85,9,TRUE,FALSE,NA,NA
RT @PTIofficial: Fame due to material wealth is short-lived; respect earned by investing time &amp; resources for human development lasts forev…,FALSE,0,NA,11/24/2018 16:11,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sohail_afd,147,TRUE,FALSE,NA,NA
RT @SorayaAziz: I'm sorry but those criticising Imran Khan's initiative of temporary shelter arrangements for the homeless while permanent…,FALSE,0,NA,11/24/2018 16:11,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abdur00920945,15,TRUE,FALSE,NA,NA
RT @anum_asif26: PM Imran Khan said this will be the first government which will not award NRO to anyone Will put 'every corrupt' behind ba…,FALSE,0,NA,11/24/2018 16:11,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FanMusharaf,19,TRUE,FALSE,NA,NA
"RT @asif5226: #NRO_<U+0646><U+06C1><U+06CC><U+06BA>_<U+0645><U+0644><U+06D2>_<U+06AF><U+0627> 
Imran Khan has finally succeeded to ""bring change"" in Pakistan by becoming the 22nd Prime Minister after bo…",FALSE,0,NA,11/24/2018 16:11,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FanMusharaf,18,TRUE,FALSE,NA,NA
@SabirShakirPK Imran khan is on right track.,FALSE,0,SabirShakirPK,11/24/2018 16:11,FALSE,1.06595E+18,1.06636E+18,1.01446E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",asgharali009,0,FALSE,FALSE,NA,NA
RT @BajiPlease: Criticising everything related to Imran Khan is so archaic. We need to find a new national hobby. https://t.co/G24pkUsHIH,FALSE,0,NA,11/24/2018 16:11,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dr_95LF,70,TRUE,FALSE,NA,NA
"RT @SSEHBAI1: ACTION IN 100 DAYS: Imran Khan has taken the Bold, Courageous n Absolutely Right decision to crack down on those violating th…",FALSE,0,NA,11/24/2018 16:11,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",awaisali_khan,1462,TRUE,FALSE,NA,NA
RT @AbdullRaziq16: i am glad to imran khan world evrythink say on to imran khan but i dont kher ok imran khan love do to muhamad https://t.…,FALSE,0,NA,11/24/2018 16:11,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AbdullRaziq16,1,TRUE,FALSE,NA,NA
Please see this application .....PM Mr Imran khan https://t.co/xz7gHiOLkE,FALSE,0,NA,11/24/2018 16:11,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Muhamma88088931,0,FALSE,FALSE,NA,NA
RT @muneer_mirani: Fawad Chaudhry criticised former president Asif Ali Zardari for his alleged involvement in corruption and reiterated tha…,FALSE,0,NA,11/24/2018 16:10,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Saeedhu28917272,69,TRUE,FALSE,NA,NA
"RT @InsafPK: Feeling one's pain is always associated with love, compassion and a sense of deep concern of a leader for his nation ! 
PM @Im…",FALSE,0,NA,11/24/2018 16:10,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",farhansafdar26,83,TRUE,FALSE,NA,NA
"RT @Ayesha_Abrish: Since the day imran khan has sworn as PM, his stance on corruption is very loud and clear. In his speech Premier said ""o…",FALSE,0,NA,11/24/2018 16:10,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FanMusharaf,11,TRUE,FALSE,NA,NA
"RT @InsafPK: PM Imran Khan's Tweet

""I have asked CM Punjab to set up tents for people sleeping on footpaths and provide them food until th…",FALSE,0,NA,11/24/2018 16:10,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pakistan_2018,77,TRUE,FALSE,NA,NA
i am glad to imran khan world evrythink say on to imran khan but i dont kher ok imran khan love do to muhamad https://t.co/8AD4cVX8hG,FALSE,1,NA,11/24/2018 16:10,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AbdullRaziq16,1,FALSE,FALSE,NA,NA
"RT @MehrTarar: Aasia bibi released.
Khadim Hussain Rizvi arrested. 

Thank you, Prime Minister Imran Khan",FALSE,0,NA,11/24/2018 16:10,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_pakistani786,887,TRUE,FALSE,NA,NA
"RT @BJPLive: Kartarpur corridor: Citing Berlin Wall, PM Narendra Modi holds out promise of pilgrims’ progress. https://t.co/nEAAcy4K2s #BJP…",FALSE,0,NA,11/24/2018 16:10,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RamKumatribedi,40,TRUE,FALSE,NA,NA
"RT @jahan_virk: Yes, I trusted the Imran Khan government to do the right thing, and I wasn't wrong.
#NationThanksTheState https://t.co/vvrW…",FALSE,0,NA,11/24/2018 16:10,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IamTajKhaan,43,TRUE,FALSE,NA,NA
"RT @RabiaBaluch: Double standards exhibition: 

Pic 1: Army encouraging TLP against PMLN, cash given 4 Faizabad Dherna to terrorists 

Pic…",FALSE,0,NA,11/24/2018 16:10,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",M_Faisal44,140,TRUE,FALSE,NA,NA
"RT @jahan_virk: Dear liberals and yellow journalists,,,
This is what Imran Khan says a month ago,
""Riyasat say matt takrana""
Khadim Hussain…",FALSE,0,NA,11/24/2018 16:09,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IamTajKhaan,32,TRUE,FALSE,NA,NA
RT @PTI_VF: Imran Khan had made it clear during his maiden speech to the nation that whenever powerful and corrupt people will be brought b…,FALSE,0,NA,11/24/2018 16:09,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FanMusharaf,7,TRUE,FALSE,NA,NA
RT @ImaanZHazir: Aasia bibi was released after 8 years in wrongful imprisonment. Are you going to thank Imran Khan for that? Also it was th…,FALSE,0,NA,11/24/2018 16:09,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_VeNoM_____,194,TRUE,FALSE,NA,NA
RT @PTI_VF: Nation won’t accept another NRO: Imran Khan #NRO_<U+0646><U+06C1><U+06CC><U+06BA>_<U+0645><U+0644><U+06D2>_<U+06AF><U+0627>,FALSE,0,NA,11/24/2018 16:09,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FanMusharaf,4,TRUE,FALSE,NA,NA
"RT @SSEHBAI1: ACTION IN 100 DAYS: Imran Khan has taken the Bold, Courageous n Absolutely Right decision to crack down on those violating th…",FALSE,0,NA,11/24/2018 16:09,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",naheedfatima68,1462,TRUE,FALSE,NA,NA
"RT @PTI_VF: Imran Khan had been elected by the nation on the promise that he will ""put the corrupt people in jails"".
#NRO_<U+0646><U+06C1><U+06CC><U+06BA>_<U+0645><U+0644><U+06D2>_<U+06AF><U+0627> https…",FALSE,0,NA,11/24/2018 16:09,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FanMusharaf,6,TRUE,FALSE,NA,NA
RT @ImaanZHazir: Aasia bibi was released after 8 years in wrongful imprisonment. Are you going to thank Imran Khan for that? Also it was th…,FALSE,0,NA,11/24/2018 16:09,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",barani51,194,TRUE,FALSE,NA,NA
RT @SorayaAziz: I'm sorry but those criticising Imran Khan's initiative of temporary shelter arrangements for the homeless while permanent…,FALSE,0,NA,11/24/2018 16:08,FALSE,NA,1.06636E+18,NA,"<a href=""http://insaf.pk"" rel=""nofollow"">Staunch Insafian</a>",StaunchInsafian,15,TRUE,FALSE,NA,NA
"@DilliDurAst I don't know, I thought maybe you might know.
If true than sidhu skillfully used his friendship with i… https://t.co/OCHLQ35K8h",FALSE,0,DilliDurAst,11/24/2018 16:08,TRUE,1.06636E+18,1.06636E+18,293063175,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",firstkaransingh,0,FALSE,FALSE,NA,NA
"RT @InsafPK: Feeling one's pain is always associated with love, compassion and a sense of deep concern of a leader for his nation ! 
PM @Im…",FALSE,0,NA,11/24/2018 16:08,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abdur00920945,83,TRUE,FALSE,NA,NA
"RT @jahan_virk: A man with the pain of his countryman's problems hatts off Mr PM Imran Khan.
You proved that you are a true leader of the n…",FALSE,0,NA,11/24/2018 16:08,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hayakha68045740,61,TRUE,FALSE,NA,NA
"RT @ImaanAfridiPK: ""No corrupt person will get NRO""
-Prime Minister Imran Khan

#NRO_<U+0646><U+06C1><U+06CC><U+06BA>_<U+0645><U+0644><U+06D2>_<U+06AF><U+0627>",FALSE,0,NA,11/24/2018 16:08,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AbdulJa68307726,58,TRUE,FALSE,NA,NA
"RT @asif5226: #NRO_<U+0646><U+06C1><U+06CC><U+06BA>_<U+0645><U+0644><U+06D2>_<U+06AF><U+0627> 
IK Promising that all corrupt leaders will go to jail, Prime Minister Imran Khan has said that no politicia…",FALSE,0,NA,11/24/2018 16:08,FALSE,NA,1.06636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FanMusharaf,14,TRUE,FALSE,NA,NA
